index,ID,SMILES,InChIKey,Solubility,split
8064,C-2408,CCN1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(NC(C)=O)C=C2,FEALZKNFXRGXNS-UHFFFAOYSA-N,-2.71,1
8065,C-2409,CCC1=NN=C(N[S](=O)(=O)C2=CC=C(NC(C)=O)C=C2)S1,UPRXAKRITNJEII-UHFFFAOYSA-N,-3.4,1
8066,C-2411,CONC(=O)C1=CN(C)C(=O)C(=C1NC2=CC=C(Br)C=C2F)C,FFWCBXXLTJLUOY-UHFFFAOYSA-N,-3.28,1
8067,C-2413,CCO[P](=O)(OCC)OC1=CC2=C(C=C1)C(=C(Cl)C(=O)O2)C,FDYMERLIFOUIRZ-UHFFFAOYSA-N,-3.18,1
8068,C-242,S=C=NC1=CC=CC(=C1)C#N,UXCYPHCFQAFVFH-UHFFFAOYSA-N,-3.19,1
8069,C-2422,CN(C)CC1=CC=C(C=C1)C(=O)OCCOC[N]2C=NC3=C2N=C(N)NC3=O,WNZOPNWEGQVFCY-UHFFFAOYSA-N,-2.47,1
8070,C-2423,OCC(CO)C(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,WTFDBEWCLSDGPA-UHFFFAOYSA-N,-2.21,1
8071,C-2425,CC(C(=O)OCC(=O)N(C)CC(N)=O)C1=CC(=CC=C1)C(=O)C2=CC=CC=C2,HJQCXQXWUDAPBT-UHFFFAOYSA-N,-2.42,1
8072,C-2426,CCCCCC1=C2C=CC3=C(C=CC=C3)C2=CC4=C1C=CC=C4,OPHSDBPYDDKGOA-UHFFFAOYSA-N,-8.57,1
8073,C-2427,ClC1=CC(=C(Cl)C(=C1Cl)Cl)OC2=CC(=C(Cl)C(=C2Cl)Cl)Cl,IXZVOZCULZBCDY-UHFFFAOYSA-N,-10.1,1
8074,C-2428,CCONC(=O)C1=CN(C)C(=O)C(=C1NC2=C(F)C=C(Br)C=C2)C,IKVITEMYFVVJFY-UHFFFAOYSA-N,-3.82,1
8075,C-2429,CCCCCCCC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,IDZYLIZKJFAXAS-UHFFFAOYSA-N,-6.52,1
8076,C-2431,NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(C=C2Br)[N+]([O-])=O,HMKBHDBLXCCKGW-UHFFFAOYSA-N,-4.78,1
8077,C-2432,C[S](=O)C1=CC=C2OC3=C(C=C(C=C3)C(O)=O)C(=O)C2=C1,PCVFKIXSNYJABV-UHFFFAOYSA-N,-5.02,1
8078,C-2434,CSC1=CC=C(C=C1)C(=O)C2=CC(=CC3=C2OC=C3)CC(O)=O,WNYGTKAHASSKJM-UHFFFAOYSA-N,-5.51,1
8079,C-2435,COC1=NC(=NC(=N1)NC(=O)N[S](=O)(=O)C2=CC=CC=C2Cl)C,VJYIFXVZLXQVHO-UHFFFAOYSA-N,-1.71,1
8080,C-2436,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=CC=C2)S1,PWDGTQXZLNDOKS-UHFFFAOYSA-N,-2.9,1
8081,C-2438,CCONC(=O)C1=CN(C)C(=O)C(=C1NC2=CC=C(Br)C=C2F)F,GSLVKBRGRSHUAU-UHFFFAOYSA-N,-4.19,1
8082,C-2439,ClC1=CC2=C(C(=C1Cl)Cl)C3=C(O2)C(=C(Cl)C(=C3)Cl)Cl,JEYJJJXOFWNEHN-UHFFFAOYSA-N,-10.3,1
8083,C-244,COC(=O)C1=CC=C(OC)C=C1,DDIZAANNODHTRB-UHFFFAOYSA-N,-2.34,1
8084,C-2442,OC1=CC2=C(C(=C1)O)C(=O)C(=C(O2)C3=CC=C(O)C(=C3)O)O,REFJWTPEDVJJIY-UHFFFAOYSA-N,-1.99,1
8085,C-2444,ClC1=CC(=C(COC(C[N]2C=CN=C2)C3=CC=C(Cl)C=C3Cl)C=C1)Cl,BYBLEWFAAKGYCD-UHFFFAOYSA-N,-5.08,1
8086,C-2445,CN1C(=O)N(C)C2=C(N=C3C(=O)N(C)C(=O)N(C)C3=N2)C1=O,PATBXKKMHRDFHF-UHFFFAOYSA-N,-3.31,1
8087,C-2447,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)CC2=CC=CC=C2)S1,CYPRFFCTABNEJY-UHFFFAOYSA-N,-2.7,1
8088,C-2448,COC(=O)\C(=C\C1=CC=CC=C1)[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O,POYJJXCXXKQSST-PTNGSMBKSA-N,-4.57,1
8089,C-2449,CC1(O)CC(C2=CC=C(Cl)C=C2)C3=C(O1)C4=C(OC3=O)C=CC=C4,ARIFBMNLDCJVSE-UHFFFAOYSA-N,-5.84,1
8090,C-2450,CC1=C(C2=CC=C(C=C2)[S](N)(=O)=O)C(=NO1)C3=CC=CC=C3,LNPDTQAFDNKSHK-UHFFFAOYSA-N,-4.52,1
8091,C-2451,CN1C=C(C(=O)NOCCO)C(=C(C)C1=O)NC2=C(F)C=C(Br)C=C2,XHELVEVNEWRBRH-UHFFFAOYSA-N,-2.96,1
8092,C-2452,NCC(=O)NCC(=O)OCCOC1=CC2=C(C=C1)N=C(S2)[S](N)(=O)=O,WNQBATPBJYGENS-UHFFFAOYSA-N,-1.3,1
8093,C-2453,CC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,FNICBGZPBTURDA-UHFFFAOYSA-N,-1.22,1
8094,C-2454,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)[S](N)(=O)=O,MAEIEVLCKWDQJH-UHFFFAOYSA-N,-3.56,1
8095,C-2456,CC1CN(CC(C)N1)C2=C(F)C3=C(C(=C2F)N)C(=O)C(=CN3C4CC4)C(O)=O,DZZWHBIBMUVIIW-UHFFFAOYSA-N,-3.37,1
8096,C-2457,OCC(O)COC(=O)C1=C(NC2=C3C=CC(=CC3=NC=C2)Cl)C=CC=C1,GWOFUCIGLDBNKM-UHFFFAOYSA-N,-4.54,1
8097,C-2458,NC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,BDLSLORLEPSOGW-UHFFFAOYSA-N,-1.5,1
8098,C-246,CCCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,KMXPZGOJCXKDSG-UHFFFAOYSA-N,-4.46,1
8099,C-2460,CCC(/C1=CC=CC=C1)=C(\C2=CC=CC=C2)C3=CC=C(OCCN(C)C)C=C3,NKANXQFJJICGDU-QPLCGJKRSA-N,-8.49,1
8100,C-2462,NC1=CC=CC(=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,ZAVXXOXJXNKOFP-UHFFFAOYSA-N,-1.54,1
8101,C-2463,CC1=NC=C2CN=C(C3=C(F)C=CC=C3)C4=C(C=CC(=C4)Cl)[N]12,DDLIGBOFAVUZHB-UHFFFAOYSA-N,-4.13,1
8102,C-2467,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)[S](=O)(=O)N=[S](C)C)[N+]([O-])=O,LKVOXDJKFRBRQV-UHFFFAOYSA-N,-4.86,1
8103,C-2468,CC1(C)SC2C(NC(=O)C(N)C3=CC=C(N)C=C3)C(=O)N2C1C4=NN=N[NH]4,KKJLKMXROHVRMW-UHFFFAOYSA-N,-1.57,1
8104,C-2469,N[S](=O)(=O)C1=NN=C(NC(=O)C2=C(F)C(=C(F)C(=C2F)F)F)S1,FQQZIMNHENDFJL-UHFFFAOYSA-N,-1.37,1
8105,C-247,COC(=O)CCCNC(=O)N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,ZHGXICWKWFWBKM-UHFFFAOYSA-N,-2.25,1
8106,C-2471,CCCN(CCC)CC1=CC=CC(=C1)C(=O)OCCOC[N]2C=NC3=C2N=C(N)NC3=O,NVMBLZBSOKIKNO-UHFFFAOYSA-N,-0.35,1
8107,C-2472,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=C(Cl)C=C2)S1,AJSWHUXLZRXPJL-UHFFFAOYSA-N,-2.01,1
8108,C-2473,N[S](=O)(=O)C1=CC=C(CNC(=S)NC(C(O)C2=CC=CC=C2)C(O)=O)C=C1,GQACNASLZSJPSN-UHFFFAOYSA-N,-1.29,1
8109,C-2475,CN1N=C(SC1=N[S](=O)(=O)CC2=CC=CC=C2)[S](N)(=O)=O,CEOILGDNBOGUIQ-UHFFFAOYSA-N,-2.48,1
8110,C-2476,COC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,DWBVNWWEQWTHLV-UHFFFAOYSA-N,-2.25,1
8111,C-2478,COC1=CC2=C(C=C1OC)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N,IENZQIKPVFGBNW-UHFFFAOYSA-N,-5.09,1
8112,C-2480,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(C)C=C2)[S](N)(=O)=O,JGNXJEMYLRMWGB-UHFFFAOYSA-N,-2.84,1
8113,C-2482,COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCCOC(=O)C(N)CC3=CC=CC=C3,MZAKIGQNEBYEKL-UHFFFAOYSA-N,-3.75,1
8114,C-2484,OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC1C(O)C2O,HFHDHCJBZVLPGP-UHFFFAOYSA-N,-0.91,1
8115,C-2485,NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC(=O)N(CC3=CC=CC=C3)C=C2,HLCYDXRGEPUIOB-UHFFFAOYSA-N,-4.8,1
8116,C-2486,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(F)C=C2)[S](N)(=O)=O,YTIHPYNMOXPHQK-UHFFFAOYSA-N,-2.03,1
8117,C-2488,CCN(C1CC(C)[S](=O)(=O)C2=C1C=C(S2)[S](N)(=O)=O)C(=O)CNC,AEDNMSDIHOZVTQ-UHFFFAOYSA-N,-1.21,1
8118,C-2489,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(N)C=C2)[S](N)(=O)=O,BKCXBMXTXLGZCV-UHFFFAOYSA-N,-2.5,1
8119,C-2490,CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(OC(=O)C5=CC=C(C=C5)C6=CC=CC=C6)C#C,PEZADNLTLSQNPI-UHFFFAOYSA-N,-8.11,1
8120,C-2491,CN1N=C(SC1=N[S](=O)(=O)C2=CC=CC(=C2)N)[S](N)(=O)=O,KVTLULGYZIGEGB-UHFFFAOYSA-N,-2.45,1
8121,C-2492,CC1=CC(=C(C(=C1)C)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O)C,NMYPLEDXWFOEEJ-UHFFFAOYSA-N,-2.7,1
8122,C-2493,CC1CC2=C(C=CC=C2)N1NC(=O)C3=CC(=C(Cl)C=C3)[S](N)(=O)=O,NDDAHWYSQHTHNT-UHFFFAOYSA-N,-3.79,1
8123,C-2494,CC1C(NC(=O)C(=N\OC(C)(C)C(O)=O)/C2=CSC(=N2)N)C(=O)N1[S](O)(=O)=O,WZPBZJONDBGPKJ-IUXPMGMMSA-N,-1.64,1
8124,C-2495,COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OC(C)OC(=O)C(N)CC3=CC=CC=C3,AJWHQEKVIAEOBU-UHFFFAOYSA-N,-3.5,1
8125,C-2496,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=C(Br)C=C2)S1,QGHSHYIQOYQWHW-UHFFFAOYSA-N,-2.13,1
8126,C-2497,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(Cl)C=C2)[S](N)(=O)=O,SYUHFMCJTDEIBB-UHFFFAOYSA-N,-2.44,1
8127,C-2498,CC(=O)N1CCN(CC1)C(=O)/C=C/C2=CC(=C(SC3=CC4=C(OCCO4)C=C3)C=C2)Cl,PZJWSJORJOUILO-XVNBXDOJSA-N,-2.05,1
8128,C-2500,COC1=CC2=C(C=C1OC)C(=NC=N2)N3CCN(CC3)C(=S)NCC4=CC=CO4,CIWLFJDHBPQVQC-UHFFFAOYSA-N,-5.63,1
8129,C-2501,COC1=CC2=C(C=C1OC)C(=NC=N2)N3CCN(CC3)C(=O)NC4=CSC=C4,SACBQFMSEKIABM-UHFFFAOYSA-N,-5.3,1
8130,C-2502,N[S](=O)(=O)C1=CC=C(NC2=NC(=NC=C2)NC(=O)C3=CC=CN=C3)C=C1,AKFZINZSGJYCMM-UHFFFAOYSA-N,-1.27,1
8131,C-2503,CC(=O)NC1=C(I)C(=C(I)C(=C1I)C(O)=O)NC(C)=O,YVPYQUNUQOZFHG-UHFFFAOYSA-N,-2.01,1
8132,C-2504,CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(OC(=O)C5=CC=C(OC6=CC=CC=C6)C=C5)C#C,NOLFOVJQJONDCP-UHFFFAOYSA-N,-6.84,1
8133,C-2505,COC1=CC=C(C=C1)[S](=O)(=O)N=C2SC(=NN2C)[S](N)(=O)=O,GXFOJGQBUWNOTA-UHFFFAOYSA-N,-2.76,1
8134,C-2506,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O)S1,UZKSIVGPWQRGOU-UHFFFAOYSA-N,-1.33,1
8135,C-2507,NCC(=O)NCC(=O)NC1=C(Cl)C(=C(C=C1[S](N)(=O)=O)[S](N)(=O)=O)Cl,NFGGAIZJSZLPOX-UHFFFAOYSA-N,-1.23,1
8136,C-2508,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=O)C3=C(O)C2(O)C(=O)C(=C1O)C(N)=O)O)N(C)C,DYKFCLLONBREIL-UHFFFAOYSA-N,-0.94,1
8137,C-2509,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC(=CC=C2)[N+]([O-])=O)S1,MPMQAYYQEKNVDO-UHFFFAOYSA-N,-1.46,1
8138,C-251,OC(=O)C1=CC(=CC=C1O)O,WXTMDXOMEHJXQO-UHFFFAOYSA-N,-0.85,1
8139,C-2510,CC(C)C1=C(SC2=C(C=C(\C=C\C(=O)N3CCN(CC3)C(C)=O)C=C2)[N+]([O-])=O)C=CC=C1,HTGGAYLWTDOFDK-PKNBQFBNSA-N,-2.7,1
8140,C-2512,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(C=CC=C2)C(O)=O)S1,ZRVCCBYKHVNUIP-UHFFFAOYSA-N,-2.32,1
8141,C-2513,CC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,NQSAAPCTPUNSPD-UHFFFAOYSA-N,-1.62,1
8142,C-2514,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(C=CC=C2)[N+]([O-])=O)S1,CTLJHLYIILERNX-UHFFFAOYSA-N,-1.82,1
8143,C-2515,CC(=O)N1CCN(CC1)C(=O)/C=C/C2=CC(=C(SC3=CC4=C([NH]C=C4)C=C3)C=C2)Cl,SWIQOJQBTDWCRB-XVNBXDOJSA-N,-2.74,1
8144,C-2516,CN1N=C(SC1=N[S](=O)(=O)C2=C(C)C=C(C)C=C2C)[S](N)(=O)=O,QSVMFFQOVYIPQM-UHFFFAOYSA-N,-3,1
8145,C-2517,COC1=NC(=NC(=C1)OC)NC(=O)N[S](=O)(=O)C2=NC=CC=C2C(=O)N(C)C,RTCOGUMHFFWOJV-UHFFFAOYSA-N,-3.97,1
8146,C-2520,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=C(I)C=C2)S1,NIRNPVHJRLYNLW-UHFFFAOYSA-N,-2.2,1
8147,C-2521,COC1=CC=C(C=C1)C2SC3=CC=CC=C3N(CCN(C)C)C(=O)C2OC(C)=O,HSUGRBWQSSZJOP-UHFFFAOYSA-N,-2.95,1
8148,C-2522,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(Br)C=C2)[S](N)(=O)=O,OOQVFGGUMHVRKM-UHFFFAOYSA-N,-2.51,1
8149,C-2523,COC(=O)C1=C(C=CS1)[S](=O)(=O)NC(=O)NC2=NC(=NC(=N2)OC)OC,KMTDLXVYRNAWSN-UHFFFAOYSA-N,-3.19,1
8150,C-2525,CN1CCC(C(O)C1)C2=C(O)C=C(O)C3=C2OC(=CC3=O)C4=C(Cl)C=CC=C4,BIIVYFLTOXDAOV-UHFFFAOYSA-N,-4.26,1
8151,C-2526,FC1=CC=C(C=C1)C([N]2C=CN=C2)(C3=CC=CC=C3)C4=C(F)C=CC=C4,QHMWCHQXCUNUAK-UHFFFAOYSA-N,-8.4,1
8152,C-2527,CN1C(=C(O)C2=C(C=CS2)[S]1(=O)=O)C(=O)NC3=NC=CC=C3,LZNWYQJJBLGYLT-UHFFFAOYSA-N,-3.88,1
8153,C-2528,NCC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,MIWUDGNQEWPLJX-UHFFFAOYSA-N,-1.19,1
8154,C-2529,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O)[S](N)(=O)=O,NJBKUDDWNAXHHT-UHFFFAOYSA-N,-2.7,1
8155,C-2530,CN1N=C(SC1=N[S](=O)(=O)C2=CC=CC(=C2)[N+]([O-])=O)[S](N)(=O)=O,BODJFESIQMWAAQ-UHFFFAOYSA-N,-2.67,1
8156,C-2531,CN1CCN(CC1)C2=CC3=C(C=C2F)C(=O)C(=CN3C4=CC=C(F)C=C4)C(O)=O,NOCJXYPHIIZEHN-UHFFFAOYSA-N,-3.82,1
8157,C-2532,CCNC1CN(CCCOC)[S](=O)(=O)C2=C1C=C(S2)[S](N)(=O)=O,HCRKCZRJWPKOAR-UHFFFAOYSA-N,-2.95,1
8158,C-2534,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(NC(C)=O)C=C2)[S](N)(=O)=O,COYOSRWVLQSZNN-UHFFFAOYSA-N,-1.69,1
8159,C-2535,CN1N=C(SC1=N[S](=O)(=O)C2=C(C=CC=C2)C(O)=O)[S](N)(=O)=O,RAJJRSWYQMFJLA-UHFFFAOYSA-N,-2.51,1
8160,C-2536,OC(=O)C1=C(O)C=CC(=C1)N=NC2=CC=C(C=C2)[S](=O)(=O)NC3=CC=CC=N3,NCEXYHBECQHGNR-UHFFFAOYSA-N,-6.14,1
8161,C-2537,CCCCC(=O)N(CC1=CC=C(C=C1)C2=C(C=CC=C2)C3=NN=N[NH]3)C(C(C)C)C(O)=O,ACWBQPMHZXGDFX-UHFFFAOYSA-N,-4.2,1
8162,C-2538,CN1N=C(SC1=N[S](=O)(=O)C2=CC=CC=C2[N+]([O-])=O)[S](N)(=O)=O,QHRGLLUMIFLPBM-UHFFFAOYSA-N,-2.79,1
8163,C-2539,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC(=C(Cl)C=C2)[N+]([O-])=O)S1,TVXIRRUAMKXIHC-UHFFFAOYSA-N,-1.99,1
8164,C-254,CC(C)=CCC1(C(=O)NC(=O)NC1=O)C(C)(C)C,DRLSBGXFFUXZIN-UHFFFAOYSA-N,-3.55,1
8165,C-2540,COC1=CC2=C(C=C1OC)C(=NC=N2)N3CCN(CC3)C(=O)NC4=CC=C(C=C4)[N+]([O-])=O,ZIFCMJKHIXABHJ-UHFFFAOYSA-N,-6.95,1
8166,C-2541,OC(=O)C1=CC=CC=C1C2=C3C=CC(=O)C=C3OC4=C2C=CC(=C4)O,YKGGGCXBWXHKIZ-UHFFFAOYSA-N,-3.82,1
8167,C-2542,COC1=C(N=CN=C1)N2CCN(CC2)CCC3=C[NH]C4=C3C=C(C[S](=O)(=O)N(C)C)C=C4,PJMZTMZELVDRNJ-UHFFFAOYSA-N,-3.76,1
8168,C-2543,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(I)C=C2)[S](N)(=O)=O,JRLUKPGVTTYGLT-UHFFFAOYSA-N,-2.77,1
8169,C-2544,CC1=NN=C(SCC2=C(N3C(SC2)C(NC(=O)C[N]4C=NN=N4)C3=O)C(O)=O)S1,MLYYVTUWGNIJIB-UHFFFAOYSA-N,-2.62,1
8170,C-2545,CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)C3=CC=CC=C3,URHJIBSBOJFXDI-UHFFFAOYSA-N,-3.62,1
8171,C-2546,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(F)C(=C(F)C(=C2F)F)F)S1,SNVIUSFXXHRDCP-UHFFFAOYSA-N,-1.21,1
8172,C-2547,C[N]1N=NN=C1SCC2=C(N3C(SC2)C(NC(=O)C(O)C4=CC=CC=C4)C3=O)C(O)=O,OLVCFLKTBJRLHI-UHFFFAOYSA-N,-0.14,1
8173,C-2548,CC1=C(C(O)=O)C2=CC(=CC=C2N=C1C3=CC=C(C=C3)C4=C(F)C=CC=C4)F,PHEZJEYUWHETKO-UHFFFAOYSA-N,-6.39,1
8174,C-2549,FC(F)(F)N=C1SC(=NC2=CC=CC=C2)N(C3=CC=CC=C3)C1=NC(F)(F)F,IZFZCMFMJKDHJZ-UHFFFAOYSA-N,-5.42,1
8175,C-2550,CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)CC3=CC=CC=C3,IIUYNOCBVMYAHS-UHFFFAOYSA-N,-3.72,1
8176,C-2551,CC1CN(CCN1)C2=CC3=C(C=C2F)C(=O)C(=CN3C4=C(F)C=C(F)C=C4)C(O)=O,QKDHBVNJCZBTMR-UHFFFAOYSA-N,-3.8,1
8177,C-2552,CC1=CC=C(C=C1)C(=O)NC(CC2=CC=CC=C2)C(O)C(=O)N3CSC(C)(C)C3C(=O)NC(C)(C)C,YTCOHNPTVJAKQB-UHFFFAOYSA-N,-4.11,1
8178,C-2553,NC1=NC(=O)C2=C(N1)N=CC(=N2)CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O,OVBPIULPVIDEAO-UHFFFAOYSA-N,-5.44,1
8179,C-2554,NC1C2CN(CC12)C3=NC4=C(C=C3F)C(=O)C(=CN4C5=CC=C(F)C=C5F)C(O)=O,WVPSKSLAZQPAKQ-UHFFFAOYSA-N,-4.53,1
8180,C-2555,CN1N=C(SC1=N[S](=O)(=O)C2=CC(=C(Cl)C=C2)[N+]([O-])=O)[S](N)(=O)=O,UFQSGSXDRVNGIM-UHFFFAOYSA-N,-2.47,1
8181,C-2556,N[S](=O)(=O)C1=CC=C(NC2=NC(=NC=C2)N[S](=O)(=O)C3=CC=CC=C3)C=C1,RVUMZJPBSNPRBS-UHFFFAOYSA-N,-2.55,1
8182,C-2557,OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC8C(O)C(O)C(OC8CO)OC1C(O)C2O,WHGYBXFWUBPSRW-UHFFFAOYSA-N,-1.84,1
8183,C-2558,CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)COC3=CC=CC=C3,GPNZSHBQHQEFRS-UHFFFAOYSA-N,-3.83,1
8184,C-2559,N[S](=O)(=O)C1=CC=C(NC2=CC=NC(=N2)N[S](=O)(=O)CC3=CC=CC=C3)C=C1,QFSKYCBYJWHTPZ-UHFFFAOYSA-N,-2.7,1
8185,C-256,CC(=O)NC1=CC=C(C=O)C=C1,SKLUWKYNZNXSLX-UHFFFAOYSA-N,-1.63,1
8186,C-2560,CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)C3=CC=C(Cl)C=C3,QEBIAQVIMDQJHN-UHFFFAOYSA-N,-4.28,1
8187,C-2561,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)S1,BHTKPRRBITUJME-UHFFFAOYSA-N,-2.91,1
8188,C-2562,COC1=CC=C(C=C1)C(=O)NC(CC2=CC=CC=C2)C(O)C(=O)N3CSC(C)(C)C3C(=O)NC(C)(C)C,BGYMYZNZTXVIHI-UHFFFAOYSA-N,-4.11,1
8189,C-2563,NCC(=O)NCC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,HWIVJEDAPLKYBT-UHFFFAOYSA-N,-1.29,1
8190,C-2564,COC(=O)C1=C(C(=CC=C1)C)[S](=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C,IMEVJVISCHQJRM-UHFFFAOYSA-N,-5.69,1
8191,C-2565,CC1=C(OCC(=O)NC(CC2=CC=CC=C2)C(O)C(=O)N3CSC(C)(C)C3C(=O)NC(C)(C)C)C(=CC=C1)C,CSWRAOHDICNMPU-UHFFFAOYSA-N,-5.01,1
8192,C-2566,CN1N=C(SC1=N[S](=O)(=O)C2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)[S](N)(=O)=O,SUCOUIBVJOOUIQ-UHFFFAOYSA-N,-2.74,1
8193,C-2567,CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)C3=CC=C(C=C3)[N+]([O-])=O,JQTIFLNFYNBCAF-UHFFFAOYSA-N,-3.98,1
8194,C-2568,NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC(=CS2)C3=CC=C(C=C3)C4=CC=CC=C4,CJZCIWDJIZWGBK-UHFFFAOYSA-N,-5.61,1
8195,C-2569,N[S](=O)(=O)C1=CC=C(NC2=NC(=NC=C2)N[S](=O)(=O)C3=CC=C(Br)C=C3)C=C1,FRXWFMQJGARFOJ-UHFFFAOYSA-N,-2.62,1
8196,C-2570,CC1=CC=C(C=C1)[S](=O)(=O)NC(=O)NC2=NC(=CC=N2)NC3=CC=C(C=C3)[S](N)(=O)=O,DYGCMMCLBCULBL-UHFFFAOYSA-N,-4.3,1
8197,C-2571,FC1=CC=CC(=C1C(=O)NC(=O)NC2=CC(=C(OC3=C(Cl)C=C(C=N3)C(F)(F)F)C(=C2)Cl)Cl)F,UISUNVFOGSJSKD-UHFFFAOYSA-N,-8.65,1
8198,C-2572,COC1=C(F)C=C(C=C1)C2=C(Cl)N=C[N]2C3=CC=C(C=C3)[S](=O)(=O)N[P](O)(O)=O,DEOMXAFNZXYCBQ-UHFFFAOYSA-N,-2.55,1
8199,C-2573,N[S](=O)(=O)C1=CC=C(NC2=CC=NC(=N2)N[S](=O)(=O)C3=CC(=CC=C3)C(F)(F)F)C=C1,KJQMAJCVWXRIHO-UHFFFAOYSA-N,-1.82,1
8200,C-2574,N[S](=O)(=O)C1=CC=C(NC2=CC=NC(=N2)NC(=O)N[S](=O)(=O)C3=CC=C(Cl)C=C3)C=C1,YPWVSRAMWAPSDL-UHFFFAOYSA-N,-4,1
8201,C-2575,OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC8C(O)C(O)C(OC8CO)OC9C(O)C(O)C(OC9CO)OC1C(O)C2O,GDSRMADSINPKSL-UHFFFAOYSA-N,-0.75,1
8202,C-2576,COCCNC(=O)C(NC(=O)C(CC(O)C(CC1=CC=CC=C1)NC(=O)OC(C)(C)C)CC2=CC(=C(OC)C(=C2)OC)OC)C(C)C,BQXKPLXLMDOCBL-UHFFFAOYSA-N,-4,1
